Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42432.1619740441,43087.5489578666,44380.8145772171,45280.5051888948,44195.2969768982,41451.3262581172,44530.9483473055,43281.7214533226,43546.7126755046,44724.5371370593
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.2526829268293,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,85.2473170731707,..
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.65981615406955,2.43864141309342,4.12418389451805,5.60613813768876,5.07718495088933,-4.33872540024058,7.22291580811137,4.27034755162904,-0.842528840639091,0.512305790657138
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12782.9412577973,13145.6559885563,13734.2442804335,14533.7783144312,15290.8085466331,14664.2971195385,15787.9535427563,16506.4721041768,16389.3914509189,16524.8168617828
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.419512195122,74.0658536585366,75.8682926829268,76.7707317073171,..
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.43666373898085,6.30368712479275,4.19494878934674,4.88917300218223,1.8611779461166,-6.94045306829003,5.03340613127381,8.97897085175497,5.64646181923563,0.516863121729386
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,52951.6815110898,55513.6423111384,56501.4576670531,57697.8044156909,57493.4195273629,52641.7234922236,54392.3831477619,57804.7610694483,59307.182202664,57954.5656713773
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4682926829268,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0634146341463,83.1658536585366,82.119512195122,82.6073170731707,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.87143694070356,-5.77772470686801,9.68959249192875,7.60936497768895,9.19075493028345,6.48422363033757
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1583.99815907985,1694.46534973825,1788.69770318446,1883.35772705062,1936.03067741067,1806.50110583878,1965.30943437506,2098.2112447615,2270.9051808027,2396.71271858102
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003,..
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70288562827751,5.30719722664799,5.04902331835997,5.03034469419038
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692,4367.86266621191
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146,..
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.42488493937491,8.8150866425182,2.75850524578875,-1.83800757093036,-3.0705879849703,3.33028845926594,4.71977773157164,3.77663140152906,5.04489019512138,3.0400003094751
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4952.73355532178,5312.61724954192,5381.18709991831,5215.34606957702,5000.98599002449,5127.95975696418,5325.54680453553,5460.69457075433,5667.52646126961,5778.65617219133
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654,..
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.60676642939541,13.7873730187089,-1.81975035118309,2.63385099105624,5.51379057542323,-12.0367930931152,1.50218070952037,7.95904804992662,0.517705525131191,-1.54525198318304
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4440.14189252367,4932.9272911439,4736.32710809857,4749.00921836896,4898.14897652265,4213.99843766061,4182.5006404573,4412.99733146512,4337.08705324182,4180.29619477317
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.977,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,24.6155698980205,1.2226384923421,10.0496284821662,7.5443421414267,5.04054996161159,7.1578988000836,16.2556135233358,8.61950345618772,-5.5300073886596,1.22133429898928
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,64311.8234684057,64267.5727331783,69777.9773596176,73960.9612252979,76464.5428903812,80908.7924330406,92757.2299985155,98776.1598658208,91647.7687003945,91514.3328443284
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4536585365854,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.4560975609756,82.2536585365854,82.509756097561,82.8609756097561,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.385866882198087,6.95230284899407,2.83775807093689,2.2133975392251,0.254877847398262,-8.83681697473475,3.83783632334639,-4.16539345213232,..,..
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,84753.5187422732,90783.7647245394,93200.3108083857,95040.4061748938,95110.1385990737,86595.0676099275,89873.5420093569,86103.3379308107,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.267,80.391,80.506,80.614,80.74,80.591,80.42,80.956,80.999,..
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.23760317482488,4.45978271860821,4.3469311670646,4.00389862187025,3.71049632750405,-2.02161548237589,9.38837403354628,6.26326343841286,1.82652049482384,0.871968424377442
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36213.1041481958,37093.7879065422,37963.0491190696,38729.6426036983,39407.2016076709,37935.5432717179,40804.9689802536,42516.3888090274,42011.6213954855,41845.1660567523
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.0512195121951,82.4073170731707,82.5512195121951,82.8024390243903,82.8048780487805,82.6487804878049,82.5,82.7,83.1951219512195,..
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.885667635240807,1.23622108511661,1.60369995294101,0.826646712344115,0.429162533780342,-8.86822122185345,8.93106210800055,4.82117669913565,0.715372500867531,0.725792380234424
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30639.8829751432,31077.6792675211,31635.52277108,31819.3971830067,32180.4341017428,29469.7989238626,32267.7091050201,33891.8866526216,34146.0232257736,34398.1976083072
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.1951219512195,82.6463414634146,82.7,83.7,..
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.92148712538031,1.37522306445538,0.997123062335191,1.88992368121086,0.892291653822227,-9.92032245054413,4.60142450033383,5.22151985159613,2.60466305532201,-0.718806911772319
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5062.8955502426,5119.03970443981,5159.34335938187,5248.77400708373,5289.65490884076,4752.33340904481,4958.84580039288,5215.08605772144,5349.71177670235,5312.40067919049
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479,..
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.56062669680782,0.753826745789127,1.67533175173359,0.643391023533141,-0.402169200894946,-4.16876457146743,2.69657404187188,0.941998775483285,1.47503481053384,0.0836985643852159
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34960.6393843385,35242.199377148,35861.9728545672,36138.5290824814,36043.7844013518,34642.9718743239,35741.1601062924,36238.3294895302,36952.5150709861,37144.9142660116
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.7939024390244,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,84.0412195121951,..
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.49652879315188,1.9941808493012,2.47359815449045,1.91907091341564,1.75124077866225,-1.10275188309046,3.65564358999147,2.64743514912058,2.88408339281683,2.48889409603647
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4042.75678097555,3933.14704611068,3940.70199181145,3928.77026821205,3919.06426916073,3806.87949354914,3874.32714084633,3909.80228869045,3958.23043952182,4016.83429143296
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814,..
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.20000000053288,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,3.19999999970734,5.09999999999999,4.80000000000022
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10196.1226255982,10151.423313302,10404.2718646317,10670.2120148279,10989.6840718388,10565.0359816235,10873.3915275276,11058.3482413407,11453.395272565,11850.1694354961
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402,..
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.96772112759767,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,4.85998104287999,5.55587301319866,4.49649828461209
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1489.11959777284,1517.97796057742,1542.33773973372,1596.69045914945,1645.70961777862,1609.33414078281,1698.89578271444,1747.53198804428,1808.40479129677,1853.08785477603
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646,..
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.2653209431294,7.08803465778669,3.74911782642376,3.47943972105872,3.26428756458257,-1.46806718078108,8.47973787138213,4.56632593100372,2.65201087489879,5.26689926385046
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1639.85274740652,1731.43702001694,1769.51178893032,1803.94853904977,1835.2200203881,1777.04492498977,1893.52679117878,1948.24330263386,1968.80992017133,2041.87624139757
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.709415359397681,4.30473481906969,2.61267219187226,1.35673324311098,..
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28737.4391706499,29467.124342556,30312.8888500809,31059.2668087927,31645.9498343307,31378.1579340648,32771.0724243229,33690.3788793046,34121.0211756766,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829,..
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.91623128345211,5.57177504731632,4.82565565298054,3.40663227056285,4.75680057007834,-5.34027547826166,10.7456560819583,4.27849895827543,4.06762701436438,4.41273828755084
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3520.62850699375,3739.17562318261,3890.17807271082,4009.12140760339,4219.06693858503,3990.94613053859,4429.87597525975,4666.3913779077,5102.74914613981,5869.82243326128
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033,..
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.592770733341254,2.92607587738732,-4.71222270116762,2.74333053861294,2.26381690553512,-4.81778982257279,1.67263689630211,6.75866704650672,-1.66720589738431,-2.56011113294544
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29882.2126867068,29454.4426854538,27048.3707374372,26706.0192323243,26580.2264983898,25541.4107576862,26203.2617890389,26579.8322106354,24716.1968291611,23500.2594062965
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.3765609756098,79.6775853658537,79.9160731707317,80.1063658536585,81.969756097561,78.7609756097561,78.7365853658537,80.5878048780488,83.1878048780488,..
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.87582544512439,4.33585592190116,4.73993722377884,3.75791013557165,4.60062565707598,-7.14897757727955,5.50700762671923,8.96750520041391,9.0132928339342,9.04013556120012
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1105.65193844261,1128.3161612818,1157.18275758067,1175.0712778747,1201.87701429721,1093.32856461422,1132.5546781282,1212.17812721768,1298.25724482211,1391.15507879227
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049,..
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.27006584373785,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829018681,2.52835100486102,2.70742652643155,3.74568140158232,4.25825724651581
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,2724.42462675419
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,..
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.78336712084972,2.55168601974034,3.39894872623931,4.30971286294503,0.675372771884227,-3.46922750780554,6.94254173062592,1.80677198008065,2.85421800106587,-0.44249112634327
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,13321.9753140616,13787.3367440023,14382.8612727134,15120.0698171804,15328.3859933295,14900.7295718866,16070.1680032322,16404.9770631465,16890.6283099707,16951.3591613264
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.462320792597581,1.55454940856943,0.903028464073813,-1.88470575631651,-6.91492472851026,-21.3998996914321,-7.00123862514116,-0.621678970663112,-0.760584470257314,..
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,5834.63415739394,..
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817,..
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.12406678044546,3.60890731687714,-3.13817493733471,-1.48063315848241,-1.41799383085205,-8.15595879914267,2.26671067006538,2.38778020186284,1.82662525852363,2.76223818532688
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834118658555,955.221236301503,967.51928598325,974.382482849023,990.180447487991
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375,..
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98249127649473,4.98671283481617,4.80810517290655,4.68375688761311,4.79291482156812
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,670.031389616245
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163,..
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1960828853386,-29.4552967282824,28.3334624622298,-8.25163004105288,10.1558181770326,-0.605832526910618
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7733.39007562927,7008.20648391963,7633.45142779936,7509.73626794098
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339,..
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,167187.15730982,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.83280643343234,2.67192215053329,4.61224310312809,4.91836780106811,4.67735183530451,0.0428158336981426,6.38001606179873,2.53752574011534,0.342262716277261,2.77263124530285
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18569.7057246217,18884.5152531698,18685.5523679178,19094.1193485745
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488,..
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.26978423302835,4.97819011520116,1.31718713754285,1.61129561338169,2.74931929072659,-0.510051634039826,6.9297342584233,-1.09505351160836,-0.693632727692318,1.03161671348924
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,105462.012584423,108351.451826983,107142.126672598,106788.728745199,107591.965850496,105274.2471768,110873.185245175,107469.755128407,104590.079769081,103909.189234256
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659,..
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-21.5142932394829,-0.679183617886864,9.86005151357863,6.40527915704645,-2.5634151500998,-54.3361062745857,23.5358913163209,-19.6093449325728,75.0618571360857,8.80815968461638
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,70070.2918001631,68570.4684561327,75807.8927510468,79378.1729826817,75835.6453208622,33952.4798688679,42121.7200893806,34121.9031101701,59602.4371924702,64078.2408248102
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781,..
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.13229807490305,3.99314606199499,3.93330759462793,3.19435651744398,4.41123212909589,-7.13767162064489,4.65068343193992,4.15609778380812,4.20304615803977,4.19999999998224
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,431.599103078558,438.516263353783,445.834551909615,453.383067004207
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632,..
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.80000000003355,2.49999999914311,4.00000000089172,4.35356471619211,5.71682519194337,0.793596429787286,4.55829212016083,0.921115069005936,1.89245798756383,1.82685000010194
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,539.605363240686,538.221990810959,544.795729220349,553.528790902088,569.866249371948,559.447086086067,569.968967322435,560.635759714941,556.744034805001,552.495385250281
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.324,63.163,63.914,64.464,64.995,65.216,64.782,66.037,67.353,..
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.31534954399166,8.86182187578046,3.55548715410509,5.11415547829091
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9648.6797937523,9901.47960179812,10293.7629205362,10610.1950240479,10902.9834855856,10171.4657842762,10388.2667120857,11174.2100761842,11429.5894122241,11868.3647368199
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657,..
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8681353357138,6.37528303066401,7.07442871706306,8.56895559709454,6.92305980832566,-32.9088287284425,37.5078700047075,13.8260895306814,4.72639195043021,5.13396223082093
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9644.90655028145,9909.07669383367,10263.299119384,10793.8941387462,11194.9253726428,7295.60221324907,9759.22193251033,10939.9963243616,11415.939508912,11960.9842410476
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041,..
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.97471610121079,6.00506308559498,5.37554769647939,4.86784999935264,4.99999911699705,-1.16907500952713,3.1009412441845,3.5082827896139,4.71716103989503,5.00454593743036
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,838.11986940103,860.75307554569,878.561348378099,892.978322787306,909.751069706998,872.389721102137,872.332803686266,876.168301872624,890.613872535228,908.080398043774
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439,..
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.62109756228348,4.07771929481284,12.972119343498,7.18909653691901,4.08470602847339,-3.35834253154739,13.2997893209653,4.26931853012293,6.79631311118804,5.96928196125685
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25529.6813131565,25969.4410846379,28546.7780455971,29536.8950627078,29522.6524527602,27890.3651055057,31437.5030232122,31979.6090400598,32816.3252635461,33467.4584263258
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8975609756097,82.4536585365854,82.3463414634146,82.2487804878049,82.6585365853659,82.0975609756098,82.2585365853659,82.4487804878049,83.5073170731707,..
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.88574597892401,2.5040827436037,3.55815188528943,5.48717948717949,10.4521147301896,-2.77288732394366,1.22227252150293,-1.11806797853311,-3.93487109905021,2.77096802231969
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3764.34426229508,3946.8444109078,4190.93468589482,4542.34293916308,5162.81500670348,5172.57528216176,5405.2747359006,5516.88000598847,5470.42006850903,5813.50634066813
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,..
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.37633924099251,1.26090923067225,6.27054566937677,4.77217365692621,3.14100489306969,-0.360657384151068,0.742715395138262,6.79600510182286,6.50718719858594,5.2
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1554.94897871782,1528.05152299375,1576.06857825162,1602.90225649072,1605.1352359742,1553.30615586591,1520.31117904613,1576.75624107308,1630.27171808744,1666.29104198888
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.498,66.823,67.088,67.419,67.64,66.794,66.762,68.281,68.484,..
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.69055690369433,3.8624682634,3.93798380632353,4.00674057198549,2.89128499346516,-14.5465381490166,3.40379866177662,8.69306675264066,5.00781381755621,4.69390318398504
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9507.87133656424,9868.32716641952,10247.6960577758,10652.4836886859,10956.9450226163,9362.87435896817,9679.12123882353,10552.2905595266,11093.7519139967,11628.6091285714
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,73.5146341463415,73.4121951219512,..
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.70232344844723,1.77249323400358,1.87172854186539,1.97208207701884,-0.392690505099296,-8.35403456576364,6.04848345704632,3.71098893117183,3.2953909570288,1.4540624784799
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10021.2386124039,10100.5021214851,10193.7727202899,10296.8690920868,10159.4448356722,9234.64362409252,9728.05680082173,10013.366859074,10253.5262648956,10313.4868482109
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,..
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.62188400404939,0.484101802387045,0.823045267489704,0,4.08163265306123,-1.67295417145529,3.09970457292135,-2.90586580595669,0.482147762457146,0.719083511742554
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2911.16211045292,2915.62716763945,2928.72277934078,2917.31795034991,3026.12235068898,2958.48866022271,3030.84654184752,2929.91266261092,2930.55143045833,2937.80021414635
